"Year","Area","Street","Street 2","Strange HTML"
2012,"Coventry","Allardwaycoventry","Allardwaycoventry",NA
2012,"Coventry","Allesleyoldrdcoventry","Allesleyoldrdcoventry",NA
2012,"Coventry","Alltonroad","Alltonroad",NA
2012,"Coventry","Anstyroad","Anstyroad",NA
2012,"Coventry","Arenaparkcoventry","Arenaparkcoventry",NA
2012,"Coventry","Beakeavneue","Beakeavneue",NA
2012,"Coventry","Beakeavneue","Beakeavneue",NA
2012,"Coventry","Beakeavneue","Beakeavneue",NA
2012,"Coventry","Bedlamlane","Bedlamlane",NA
2012,"Coventry","Bedlamroad","Bedlamroad",NA
2012,"Coventry","Birminghaminternational","Birminghaminternational",NA
2012,"Coventry","Birminghaminternationalrailwaystation","Birminghaminternationalrailwaystation",NA
2012,"Coventry","Blackberrylane","Blackberrylane",NA
2012,"Coventry","Bowersclose","Bowersclose",NA
2012,"Coventry","Britanniahotel","Britanniahotel",NA
2012,"Coventry","Broadparkroad","Broadparkroad",NA
2012,"Coventry","Broadgate","Broadgate",NA
2012,"Coventry","Calcotthousechaceave.coventry","Calcotthousechaceave.coventry",NA
2012,"Coventry","Carparkarenapark","Carparkarenapark",NA
2012,"Coventry","Carmeliteroad","Carmeliteroad",NA
2012,"Coventry","Chaceave.policestaionfrontoffice","Chaceave.policestaionfrontoffice",NA
2012,"Coventry","Claylane","Claylane",NA
2012,"Coventry","Concourseskydome","Concourseskydome",NA
2012,"Coventry","Corporationstr.","Corporationstr.",NA
2012,"Coventry","Corporationstr.","Corporationstr.",NA
2012,"Coventry","Corporationstr.","Corporationstr.",NA
2012,"Coventry","Corporationstr.","Corporationstr.",NA
2012,"Coventry","Coundonwedgedrivecoventry","Coundonwedgedrivecoventry",NA
2012,"Coventry","Coventrycentralpolicestation","Coventrycentralpolicestation",NA
2012,"Coventry","Coventrycentralpolicestation","Coventrycentralpolicestation",NA
2012,"Coventry","Coventryoakph","Coventryoakph",NA
2012,"Coventry","Coxstcoventry","Coxstcoventry",NA
2012,"Coventry","Croftroad","Croftroad",NA
2012,"Coventry","Croftroad","Croftroad",NA
2012,"Coventry","Croftroadcoventry","Croftroadcoventry",NA
2012,"Coventry","Crosscheaping","Crosscheaping",NA
2012,"Coventry","Cvfo","Cvfo",NA
2012,"Coventry","Cvfo","Cvfo",NA
2012,"Coventry","Cvfo","Cvfo",NA
2012,"Coventry","Cvfo","Cvfo",NA
2012,"Coventry","Denhamave.","Denhamave.",NA
2012,"Coventry","Earlsdonstr.","Earlsdonstr.",NA
2012,"Coventry","Ellimangardens","Ellimangardens",NA
2012,"Coventry","Ellysroadradford","Ellysroadradford",NA
2012,"Coventry","Fargosfordstr.","Fargosfordstr.",NA
2012,"Coventry","Fargosfordstr.","Fargosfordstr.",NA
2012,"Coventry","Flyingstandard","Flyingstandard",NA
2012,"Coventry","Flyingstandardtrinitystr.coventry","Flyingstandardtrinitystr.coventry",NA
2012,"Coventry","Foleshillrd","Foleshillrd",NA
2012,"Coventry","Foleshillroad","Foleshillroad",NA
2012,"Coventry","Foleshillroad","Foleshillroad",NA
2012,"Coventry","Foleshillroadcoventry","Foleshillroadcoventry",NA
2012,"Coventry","Frontoffice","Frontoffice",NA
2012,"Coventry","Frontoffice","Frontoffice",NA
2012,"Coventry","Frontofficecarparklittleparkstcoventry","Frontofficecarparklittleparkstcoventry",NA
2012,"Coventry","Frontofficelittleparkstcoventry","Frontofficelittleparkstcoventry",NA
2012,"Coventry","Gosfordstr.","Gosfordstr.",NA
2012,"Coventry","Gosfordstr.","Gosfordstr.",NA
2012,"Coventry","Gosfordstr.coventry","Gosfordstr.coventry",NA
2012,"Coventry","Grangemouthroad","Grangemouthroad",NA
2012,"Coventry","Halestr.","Halestr.",NA
2012,"Coventry","Halestr.","Halestr.",NA
2012,"Coventry","Halesstr.","Halesstr.",NA
2012,"Coventry","Halesstr.","Halesstr.",NA
2012,"Coventry","Hamptonroadcoventry","Hamptonroadcoventry",NA
2012,"Coventry","Harnalllanewestcoventry","Harnalllanewestcoventry",NA
2012,"Coventry","Harnelllaneeast","Harnelllaneeast",NA
2012,"Coventry","Harnelllaneeast","Harnelllaneeast",NA
2012,"Coventry","Harperroadcoventry","Harperroadcoventry",NA
2012,"Coventry","Harperroadcoventry","Harperroadcoventry",NA
2012,"Coventry","Heathroad","Heathroad",NA
2012,"Coventry","Hersalcommon","Hersalcommon",NA
2012,"Coventry","Hertfordstr.","Hertfordstr.",NA
2012,"Coventry","Hollybushph","Hollybushph",NA
2012,"Coventry","Hollybushph","Hollybushph",NA
2012,"Coventry","Holyheadroadcoventry","Holyheadroadcoventry",NA
2012,"Coventry","Homerroad","Homerroad",NA
2012,"Coventry","Jardinecrescent","Jardinecrescent",NA
2012,"Coventry","Jordanwell","Jordanwell",NA
2012,"Coventry","Jtn5coventryringroad","Jtn5coventryringroad",NA
2012,"Coventry","Jubileecrescent","Jubileecrescent",NA
2012,"Coventry","Kasbah","Kasbah",NA
2012,"Coventry","Kasbahnightclubcoventry","Kasbahnightclubcoventry",NA
2012,"Coventry","Kenilworthrdcoventry","Kenilworthrdcoventry",NA
2012,"Coventry","Kingwilliamstr.coventry","Kingwilliamstr.coventry",NA
2012,"Coventry","Littleparkst","Littleparkst",NA
2012,"Coventry","Littleparkstcoventry","Littleparkstcoventry",NA
2012,"Coventry","Littleparkstr.","Littleparkstr.",NA
2012,"Coventry","Littleparkstr.","Littleparkstr.",NA
2012,"Coventry","Littleparkstr.","Littleparkstr.",NA
2012,"Coventry","Littleparkstr.","Littleparkstr.",NA
2012,"Coventry","Littleparkstr.citycentre","Littleparkstr.citycentre",NA
2012,"Coventry","Longford","Longford",NA
2012,"Coventry","Longfordroad","Longfordroad",NA
2012,"Coventry","Lowerfordstr.","Lowerfordstr.",NA
2012,"Coventry","Lowerfordstr.","Lowerfordstr.",NA
2012,"Coventry","Lowerholyheadroadcoventry","Lowerholyheadroadcoventry",NA
2012,"Coventry","Lyndaleroad","Lyndaleroad",NA
2012,"Coventry","Mafrontoffice","Mafrontoffice",NA
2012,"Coventry","Mafo","Mafo",NA
2012,"Coventry","Mafo","Mafo",NA
2012,"Coventry","Marketwaycoventry","Marketwaycoventry",NA
2012,"Coventry","Marlcroft","Marlcroft",NA
2012,"Coventry","Masserroad","Masserroad",NA
2012,"Coventry","Masserroad","Masserroad",NA
2012,"Coventry","Masserroad","Masserroad",NA
2012,"Coventry","Masserroad","Masserroad",NA
2012,"Coventry","Masserroad","Masserroad",NA
2012,"Coventry","Mbfrontoffice","Mbfrontoffice",NA
2012,"Coventry","Mcfo","Mcfo",NA
2012,"Coventry","Meadowst","Meadowst",NA
2012,"Coventry","Middlemarchroad","Middlemarchroad",NA
2012,"Coventry","Middlemarchroadradfordcoventry","Middlemarchroadradfordcoventry",NA
2012,"Coventry","Milelane","Milelane",NA
2012,"Coventry","Milelane","Milelane",NA
2012,"Coventry","Millenniumplace","Millenniumplace",NA
2012,"Coventry","Moorestr.","Moorestr.",NA
2012,"Coventry","Murrayroad","Murrayroad",NA
2012,"Coventry","Newunionstr.","Newunionstr.",NA
2012,"Coventry","Newunionstr.","Newunionstr.",NA
2012,"Coventry","Newunionstr.","Newunionstr.",NA
2012,"Coventry","Outsidecvfo","Outsidecvfo",NA
2012,"Coventry","Oxfordstr.coventry","Oxfordstr.coventry",NA
2012,"Coventry","Pennyparklane","Pennyparklane",NA
2012,"Coventry","Pensilvaclosehillfields","Pensilvaclosehillfields",NA
2012,"Coventry","Poolmeadowbusstation","Poolmeadowbusstation",NA
2012,"Coventry","Poolmeadowbusstation","Poolmeadowbusstation",NA
2012,"Coventry","Poolmeadowbusstation","Poolmeadowbusstation",NA
2012,"Coventry","Poolmeadowbusstationcoventry","Poolmeadowbusstationcoventry",NA
2012,"Coventry","Poolmeadowbusstation","Poolmeadowbusstation",NA
2012,"Coventry","Poolmeadowpolicestationcoventry","Poolmeadowpolicestationcoventry",NA
2012,"Coventry","Primrosehillstcoventry","Primrosehillstcoventry",NA
2012,"Coventry","Primrosehillstr.","Primrosehillstr.",NA
2012,"Coventry","Primrosehillstr.","Primrosehillstr.",NA
2012,"Coventry","Primrosehillstr.","Primrosehillstr.",NA
2012,"Coventry","Prioryhall","Prioryhall",NA
2012,"Coventry","Quarrywoodgrove","Quarrywoodgrove",NA
2012,"Coventry","Quintonroad","Quintonroad",NA
2012,"Coventry","Raglanstr.","Raglanstr.",NA
2012,"Coventry","Ramadahotel","Ramadahotel",NA
2012,"Coventry","Rearofcliquehalestr.","Rearofcliquehalestr.",NA
2012,"Coventry","Rearyardcoventrycentralpolicestation","Rearyardcoventrycentralpolicestation",NA
2012,"Coventry","Ricoharena","Ricoharena",NA
2012,"Coventry","Ricoharena","Ricoharena",NA
2012,"Coventry","Rileysquare","Rileysquare",NA
2012,"Coventry","Ringwayqueens","Ringwayqueens",NA
2012,"Coventry","Roseberryave.coventry","Roseberryave.coventry",NA
2012,"Coventry","Samuelvalehousestnicholasstr.","Samuelvalehousestnicholasstr.",NA
2012,"Coventry","Samuelvalehousestnicholasstr.","Samuelvalehousestnicholasstr.",NA
2012,"Coventry","Sewallhighway","Sewallhighway",NA
2012,"Coventry","Sewellhighway","Sewellhighway",NA
2012,"Coventry","Skydome","Skydome",NA
2012,"Coventry","Skydome","Skydome",NA
2012,"Coventry","Skydome","Skydome",NA
2012,"Coventry","Skydome","Skydome",NA
2012,"Coventry","Skydome","Skydome",NA
2012,"Coventry","Skydome","Skydome",NA
2012,"Coventry","Skydomecoventry","Skydomecoventry",NA
2012,"Coventry","Skydome","Skydome",NA
2012,"Coventry","Skydome","Skydome",NA
2012,"Coventry","Skydome","Skydome",NA
2012,"Coventry","Skydomecarpark","Skydomecarpark",NA
2012,"Coventry","Skydomecarpark","Skydomecarpark",NA
2012,"Coventry","Skydomecarpark","Skydomecarpark",NA
2012,"Coventry","Skydomecomplex","Skydomecomplex",NA
2012,"Coventry","Skydomecomplex","Skydomecomplex",NA
2012,"Coventry","Skydomecomplex","Skydomecomplex",NA
2012,"Coventry","Skydomecomplex","Skydomecomplex",NA
2012,"Coventry","Skydomeconcourse","Skydomeconcourse",NA
2012,"Coventry","Skydomeconcourse","Skydomeconcourse",NA
2012,"Coventry","Skydomeconcourse","Skydomeconcourse",NA
2012,"Coventry","Skydomeconcourse","Skydomeconcourse",NA
2012,"Coventry","Skydomeconcourse","Skydomeconcourse",NA
2012,"Coventry","Skydomeconcourse","Skydomeconcourse",NA
2012,"Coventry","Skydomeconcourse","Skydomeconcourse",NA
2012,"Coventry","Skydomeconcoursecoventry","Skydomeconcoursecoventry",NA
2012,"Coventry","Skydomeconcoursecoventry","Skydomeconcoursecoventry",NA
2012,"Coventry","Skydomeconcoursecoventrycitycentre","Skydomeconcoursecoventrycitycentre",NA
2012,"Coventry","Skydomeconcoursecoventry","Skydomeconcoursecoventry",NA
2012,"Coventry","Skydomeconcourse","Skydomeconcourse",NA
2012,"Coventry","Skydomecoventry","Skydomecoventry",NA
2012,"Coventry","Somersetroad","Somersetroad",NA
2012,"Coventry","Sponstcoventry","Sponstcoventry",NA
2012,"Coventry","Sponstr.","Sponstr.",NA
2012,"Coventry","Sponstr.","Sponstr.",NA
2012,"Coventry","Sponstr.","Sponstr.",NA
2012,"Coventry","Sponstr.","Sponstr.",NA
2012,"Coventry","Sponstr.","Sponstr.",NA
2012,"Coventry","Sponstr.coventry","Sponstr.coventry",NA
2012,"Coventry","Sponstr.coventry","Sponstr.coventry",NA
2012,"Coventry","Sponstr.coventry","Sponstr.coventry",NA
2012,"Coventry","Sponstr.coventry","Sponstr.coventry",NA
2012,"Coventry","Stpatricksroad","Stpatricksroad",NA
2012,"Coventry","Stthomasroadlongfordcoventry","Stthomasroadlongfordcoventry",NA
2012,"Coventry","Stationsquarecoventry","Stationsquarecoventry",NA
2012,"Coventry","Stationsquarecoventry","Stationsquarecoventry",NA
2012,"Coventry","Stationsquarecoventry","Stationsquarecoventry",NA
2012,"Coventry","Stoneystantonrd","Stoneystantonrd",NA
2012,"Coventry","Stoneystantonroad","Stoneystantonroad",NA
2012,"Coventry","Stoneystantonroad","Stoneystantonroad",NA
2012,"Coventry","Stoneystantonroad","Stoneystantonroad",NA
2012,"Coventry","Stoneystantonroad","Stoneystantonroad",NA
2012,"Coventry","Stoneystantonroad","Stoneystantonroad",NA
2012,"Coventry","Tamworthroad","Tamworthroad",NA
2012,"Coventry","Tanyardclosetanyardfarmcoventry","Tanyardclosetanyardfarmcoventry",NA
2012,"Coventry","Tarquinclose","Tarquinclose",NA
2012,"Coventry","Taxiranktrainstationcoventry","Taxiranktrainstationcoventry",NA
2012,"Coventry","Theburges","Theburges",NA
2012,"Coventry","Theburgess","Theburgess",NA
2012,"Coventry","Theburgess","Theburgess",NA
2012,"Coventry","Thebutts","Thebutts",NA
2012,"Coventry","Thecastlepublittleparkstcoventry","Thecastlepublittleparkstcoventry",NA
2012,"Coventry","Thechesils","Thechesils",NA
2012,"Coventry","Theflyingstandardpublichouse","Theflyingstandardpublichouse",NA
2012,"Coventry","Thegrapesphos","Thegrapesphos",NA
2012,"Coventry","Trafalgarhouse","Trafalgarhouse",NA
2012,"Coventry","Trinityst","Trinityst",NA
2012,"Coventry","Trinitystr.","Trinitystr.",NA
2012,"Coventry","Trinitystr.","Trinitystr.",NA
2012,"Coventry","Trinitystr.","Trinitystr.",NA
2012,"Coventry","Uhcw","Uhcw",NA
2012,"Coventry","Universityhospital","Universityhospital",NA
2012,"Coventry","Universityhospitalcoventry","Universityhospitalcoventry",NA
2012,"Coventry","Unniversityhospitalcoventry","Unniversityhospitalcoventry",NA
2012,"Coventry","Uppersponstr.","Uppersponstr.",NA
2012,"Coventry","Victoriastr.","Victoriastr.",NA
2012,"Coventry","Wallacerd","Wallacerd",NA
2012,"Coventry","Walsgravehospital","Walsgravehospital",NA
2012,"Coventry","Walsgraverd","Walsgraverd",NA
2012,"Coventry","Walsgraveroad","Walsgraveroad",NA
2012,"Coventry","Warwickrd","Warwickrd",NA
2012,"Coventry","Warwickrowcoventry","Warwickrowcoventry",NA
2012,"Coventry","Westave.","Westave.",NA
2012,"Coventry","Willenhalllane","Willenhalllane",NA
2012,"Coventry","Willenhalllane","Willenhalllane",NA
2012,"Coventry","Windsorst","Windsorst",NA
2012,"Coventry","Windsorst","Windsorst",NA
2012,"Coventry","Winsorstr.","Winsorstr.",NA
2012,"Coventry","Woodwaylanecoventry","Woodwaylanecoventry",NA
2012,"Coventry","Wykencroft","Wykencroft",NA
2012,"Coventry","Yardleystr.","Yardleystr.",NA
2012,"Dudley","Hagleyroadhalesowen","Hagleyroadhalesowen",NA
2012,"Dudley","Bachelorclose","Bachelorclose",NA
2012,"Dudley","Bearwoodroadbearwood","Bearwoodroadbearwood",NA
2012,"Dudley","Bellststourbridge","Bellststourbridge",NA
2012,"Dudley","Bhanroad","Bhanroad",NA
2012,"Dudley","Bhpsfrontoffice","Bhpsfrontoffice",NA
2012,"Dudley","Birminghamnewroad","Birminghamnewroad",NA
2012,"Dudley","Birminghamstr.stourbridge","Birminghamstr.stourbridge",NA
2012,"Dudley","Birminghamstr.stourbridge","Birminghamstr.stourbridge",NA
2012,"Dudley","Bridfgnorthroadstourbridge","Bridfgnorthroadstourbridge",NA
2012,"Dudley","Brierleyhillhighstr.","Brierleyhillhighstr.",NA
2012,"Dudley","Busstationdudley","Busstationdudley",NA
2012,"Dudley","Busstationmerryhillcentre","Busstationmerryhillcentre",NA
2012,"Dudley","Castlehilldudley","Castlehilldudley",NA
2012,"Dudley","Castlehilldudley","Castlehilldudley",NA
2012,"Dudley","Charlesave","Charlesave",NA
2012,"Dudley","Churchstbhill","Churchstbhill",NA
2012,"Dudley","Churchststourbridge","Churchststourbridge",NA
2012,"Dudley","Cinderbankdudley","Cinderbankdudley",NA
2012,"Dudley","Cliftonphsedgley","Cliftonphsedgley",NA
2012,"Dudley","Clydesdaletower","Clydesdaletower",NA
2012,"Dudley","Cobdenstr.","Cobdenstr.",NA
2012,"Dudley","Corbettcrescentstourbridge","Corbettcrescentstourbridge",NA
2012,"Dudley","Coventrystr.","Coventrystr.",NA
2012,"Dudley","Delphrdbhill","Delphrdbhill",NA
2012,"Dudley","Dingleroaddudley","Dingleroaddudley",NA
2012,"Dudley","Dudleybusstation","Dudleybusstation",NA
2012,"Dudley","Dudleyhighstr.","Dudleyhighstr.",NA
2012,"Dudley","Dudleypolicestation","Dudleypolicestation",NA
2012,"Dudley","Envillstr.stourbridge","Envillstr.stourbridge",NA
2012,"Dudley","Envillestr.stourbridge","Envillestr.stourbridge",NA
2012,"Dudley","Frontofficebrierleyhillpolicestation","Frontofficebrierleyhillpolicestation",NA
2012,"Dudley","Gaimagestr.","Gaimagestr.",NA
2012,"Dudley","Hagleyroad","Hagleyroad",NA
2012,"Dudley","Hagleyroadstourbridge","Hagleyroadstourbridge",NA
2012,"Dudley","Halesowenbusstation","Halesowenbusstation",NA
2012,"Dudley","Halesowenbusstation","Halesowenbusstation",NA
2012,"Dudley","Halesowenpolicestation","Halesowenpolicestation",NA
2012,"Dudley","Hallstr.dudley","Hallstr.dudley",NA
2012,"Dudley","Harvesterhagleyroad","Harvesterhagleyroad",NA
2012,"Dudley","Highstr.brierleyhill","Highstr.brierleyhill",NA
2012,"Dudley","Highstbhill","Highstbhill",NA
2012,"Dudley","Highstdudley","Highstdudley",NA
2012,"Dudley","Highststourbridge","Highststourbridge",NA
2012,"Dudley","Highststourbridge","Highststourbridge",NA
2012,"Dudley","Highstbhill","Highstbhill",NA
2012,"Dudley","Highstlye","Highstlye",NA
2012,"Dudley","Highststourbridge","Highststourbridge",NA
2012,"Dudley","Highststourbridge","Highststourbridge",NA
2012,"Dudley","Highststourbridge","Highststourbridge",NA
2012,"Dudley","Highststourbridge","Highststourbridge",NA
2012,"Dudley","Highststourbridge","Highststourbridge",NA
2012,"Dudley","Highststourbridge","Highststourbridge",NA
2012,"Dudley","Highststourbridge","Highststourbridge",NA
2012,"Dudley","Highststourbridge","Highststourbridge",NA
2012,"Dudley","Highstr.","Highstr.",NA
2012,"Dudley","Highstr.","Highstr.",NA
2012,"Dudley","Highstr.","Highstr.",NA
2012,"Dudley","Highstr.","Highstr.",NA
2012,"Dudley","Highstr.","Highstr.",NA
2012,"Dudley","Highstr.stourbridge","Highstr.stourbridge",NA
2012,"Dudley","Highstr.stourbridge","Highstr.stourbridge",NA
2012,"Dudley","Highstr.stourbridge","Highstr.stourbridge",NA
2012,"Dudley","Highstr.brierleyhill","Highstr.brierleyhill",NA
2012,"Dudley","Highstr.brierleyhill","Highstr.brierleyhill",NA
2012,"Dudley","Highstr.brierleyhill","Highstr.brierleyhill",NA
2012,"Dudley","Highstr.stourbridge","Highstr.stourbridge",NA
2012,"Dudley","Highstr.stourbridge","Highstr.stourbridge",NA
2012,"Dudley","Highstr.stourbridge","Highstr.stourbridge",NA
2012,"Dudley","Highstr.stourbridge","Highstr.stourbridge",NA
2012,"Dudley","Highstr.stourbridge","Highstr.stourbridge",NA
2012,"Dudley","Highstr.dudley","Highstr.dudley",NA
2012,"Dudley","Highstr.lye","Highstr.lye",NA
2012,"Dudley","Highstr.lye","Highstr.lye",NA
2012,"Dudley","Highstr.stourbridge","Highstr.stourbridge",NA
2012,"Dudley","Highstr.stourbridge","Highstr.stourbridge",NA
2012,"Dudley","Highstr.stourbridge","Highstr.stourbridge",NA
2012,"Dudley","Highstr.stourbridge","Highstr.stourbridge",NA
2012,"Dudley","Highlandroaddudley","Highlandroaddudley",NA
2012,"Dudley","Hillstr.brierleyhill","Hillstr.brierleyhill",NA
2012,"Dudley","Hillsiderd","Hillsiderd",NA
2012,"Dudley","Homeaddress","Homeaddress",NA
2012,"Dudley","Levelstr.brierleyhill","Levelstr.brierleyhill",NA
2012,"Dudley","Lyehighstr.","Lyehighstr.",NA
2012,"Dudley","Malverncrescent","Malverncrescent",NA
2012,"Dudley","Marketstkford","Marketstkford",NA
2012,"Dudley","Merryhill","Merryhill",NA
2012,"Dudley","Newst","Newst",NA
2012,"Dudley","Newstdudley","Newstdudley",NA
2012,"Dudley","Newstdudley","Newstdudley",NA
2012,"Dudley","Newstr.dudley","Newstr.dudley",NA
2012,"Dudley","Northstr.dudley","Northstr.dudley",NA
2012,"Dudley","Nortonroad","Nortonroad",NA
2012,"Dudley","Oakfieldroadwollescote","Oakfieldroadwollescote",NA
2012,"Dudley","Osbhps","Osbhps",NA
2012,"Dudley","Overendrd","Overendrd",NA
2012,"Dudley","Parkroadnetherton","Parkroadnetherton",NA
2012,"Dudley","Pedmoreroadlye","Pedmoreroadlye",NA
2012,"Dudley","Quarrybankhighstr.","Quarrybankhighstr.",NA
2012,"Dudley","Queenswayhalesowen","Queenswayhalesowen",NA
2012,"Dudley","Springfieldrdblackheath","Springfieldrdblackheath",NA
2012,"Dudley","Stmichaelsstr.westbromwich","Stmichaelsstr.westbromwich",NA
2012,"Dudley","Stourbridgehighst","Stourbridgehighst",NA
2012,"Dudley","Stourbridgehighstr.","Stourbridgehighstr.",NA
2012,"Dudley","Stourbridgehighstr.","Stourbridgehighstr.",NA
2012,"Dudley","Stourbridgehighstr.","Stourbridgehighstr.",NA
2012,"Dudley","Stourbridgehighstr.","Stourbridgehighstr.",NA
2012,"Dudley","Stourbridgehighstr.","Stourbridgehighstr.",NA
2012,"Dudley","Stourbridgetowncentre","Stourbridgetowncentre",NA
2012,"Dudley","Sunderlanddriveamblecote","Sunderlanddriveamblecote",NA
2012,"Dudley","Sunderlanddriveamblecote","Sunderlanddriveamblecote",NA
2012,"Dudley","Sunderlanddriveamblecote","Sunderlanddriveamblecote",NA
2012,"Dudley","Sunderlanddriveamblecote","Sunderlanddriveamblecote",NA
2012,"Dudley","Theforgecradleyheath","Theforgecradleyheath",NA
2012,"Dudley","Towerstdudley","Towerstdudley",NA
2012,"Dudley","Towerstr.dudley","Towerstr.dudley",NA
2012,"Dudley","Tridentcentredudley","Tridentcentredudley",NA
2012,"Dudley","Wolverhamptonstr.dudley","Wolverhamptonstr.dudley",NA
2012,"Dudley","Worcesterststourbridge","Worcesterststourbridge",NA
2012,"Dudley","Worcesterststourbridge","Worcesterststourbridge",NA
2012,"Dudley","Worcesterststourbridge","Worcesterststourbridge",NA
2012,"Dudley","Worcesterststourbridge","Worcesterststourbridge",NA
2012,"Dudley","Worcesterststourbridge","Worcesterststourbridge",NA
2012,"Solihull","Anchorlane","Anchorlane",NA
2012,"Solihull","Apressolihulltowncentre","Apressolihulltowncentre",NA
2012,"Solihull","Aspendrcwtc","Aspendrcwtc",NA
2012,"Solihull","Bhaminternational","Bhaminternational",NA
2012,"Solihull","Bhaminternational","Bhaminternational",NA
2012,"Solihull","Bhx","Bhx",NA
2012,"Solihull","Bhx","Bhx",NA
2012,"Solihull","Bhx","Bhx",NA
2012,"Solihull","Bhxterminal1","Bhxterminal1",NA
2012,"Solihull","Birchcroft","Birchcroft",NA
2012,"Solihull","Birminghamairport","Birminghamairport",NA
2012,"Solihull","Birminghaminternationalairport","Birminghaminternationalairport",NA
2012,"Solihull","Blossomfieldroadsolihull","Blossomfieldroadsolihull",NA
2012,"Solihull","Boldmeregate","Boldmeregate",NA
2012,"Solihull","Bosworthdrive","Bosworthdrive",NA
2012,"Solihull","Bpwarwickrdolton","Bpwarwickrdolton",NA
2012,"Solihull","Bradfordroadcastlebrom","Bradfordroadcastlebrom",NA
2012,"Solihull","Burges","Burges",NA
2012,"Solihull","Burges","Burges",NA
2012,"Solihull","Campdengreen","Campdengreen",NA
2012,"Solihull","Chapelhouserd","Chapelhouserd",NA
2012,"Solihull","Chesterrd","Chesterrd",NA
2012,"Solihull","Chesterrd","Chesterrd",NA
2012,"Solihull","Chesterrd","Chesterrd",NA
2012,"Solihull","Chesterroadcastlebromwich","Chesterroadcastlebromwich",NA
2012,"Solihull","Chesterroadkingshurst","Chesterroadkingshurst",NA
2012,"Solihull","Churchillroadsolihull","Churchillroadsolihull",NA
2012,"Solihull","Cloptoncrescent","Cloptoncrescent",NA
2012,"Solihull","Cloptoncrescent","Cloptoncrescent",NA
2012,"Solihull","Cookslanechelmsleywood","Cookslanechelmsleywood",NA
2012,"Solihull","Drurylane","Drurylane",NA
2012,"Solihull","Drurylanesolihull","Drurylanesolihull",NA
2012,"Solihull","Farthingsphgreenlane","Farthingsphgreenlane",NA
2012,"Solihull","Forthdrivechelmsleywood","Forthdrivechelmsleywood",NA
2012,"Solihull","Gleberoadsolihull","Gleberoadsolihull",NA
2012,"Solihull","Greenlaneshirley","Greenlaneshirley",NA
2012,"Solihull","Grevillepubsolihullbirmingham","Grevillepubsolihullbirmingham",NA
2012,"Solihull","Harvesterpubsolihull","Harvesterpubsolihull",NA
2012,"Solihull","Heatonrdsolihull","Heatonrdsolihull",NA
2012,"Solihull","Helmsforddrive","Helmsforddrive",NA
2012,"Solihull","Helmswooddrive","Helmswooddrive",NA
2012,"Solihull","Highstknowle","Highstknowle",NA
2012,"Solihull","Highstsolihull","Highstsolihull",NA
2012,"Solihull","Highstsolihull","Highstsolihull",NA
2012,"Solihull","Highstsolihull","Highstsolihull",NA
2012,"Solihull","Highstsolihull","Highstsolihull",NA
2012,"Solihull","Highstsolihull","Highstsolihull",NA
2012,"Solihull","Highstsolihull","Highstsolihull",NA
2012,"Solihull","Highstsolihull","Highstsolihull",NA
2012,"Solihull","Highstr.","Highstr.",NA
2012,"Solihull","Highstr.","Highstr.",NA
2012,"Solihull","Highstr.","Highstr.",NA
2012,"Solihull","Highstr.","Highstr.",NA
2012,"Solihull","Highstr.","Highstr.",NA
2012,"Solihull","Highstr.oshogshead","Highstr.oshogshead",NA
2012,"Solihull","Highstr.solihull","Highstr.solihull",NA
2012,"Solihull","Highstr.solihull","Highstr.solihull",NA
2012,"Solihull","Highstr.solihull","Highstr.solihull",NA
2012,"Solihull","Highstr.solihull","Highstr.solihull",NA
2012,"Solihull","Highstr.solihull","Highstr.solihull",NA
2012,"Solihull","Homerroad","Homerroad",NA
2012,"Solihull","Homerroad","Homerroad",NA
2012,"Solihull","Homerroadsolihull","Homerroadsolihull",NA
2012,"Solihull","Hurstlanenorthjwgreenlane","Hurstlanenorthjwgreenlane",NA
2012,"Solihull","Kilcoteroadshirley","Kilcoteroadshirley",NA
2012,"Solihull","Knowlepark","Knowlepark",NA
2012,"Solihull","Lodelanesolihullbirmingham","Lodelanesolihullbirmingham",NA
2012,"Solihull","Londonroad","Londonroad",NA
2012,"Solihull","M42","M42",NA
2012,"Solihull","Mcdonaldshighstsolihull","Mcdonaldshighstsolihull",NA
2012,"Solihull","Mellsquare","Mellsquare",NA
2012,"Solihull","Mortonsdickensheathsolihull","Mortonsdickensheathsolihull",NA
2012,"Solihull","Nec","Nec",NA
2012,"Solihull","Osbangorhouseforthdrivechelmsleywood","Osbangorhouseforthdrivechelmsleywood",NA
2012,"Solihull","Oshoggsheadphpoplarroadsolihull","Oshoggsheadphpoplarroadsolihull",NA
2012,"Solihull","Oshoggsheadpoplarwaysolihull","Oshoggsheadpoplarwaysolihull",NA
2012,"Solihull","Oskingshighstsolihull","Oskingshighstsolihull",NA
2012,"Solihull","Oskingssolihull","Oskingssolihull",NA
2012,"Solihull","Oslangleyhallsocialclublangleyhallrdolton","Oslangleyhallsocialclublangleyhallrdolton",NA
2012,"Solihull","Ostouchwoodcentrepoplarroadsolihull","Ostouchwoodcentrepoplarroadsolihull",NA
2012,"Solihull","Oltonrailwaystation","Oltonrailwaystation",NA
2012,"Solihull","Oltontavern","Oltontavern",NA
2012,"Solihull","Osassemblyroomspoplarroadsolihull","Osassemblyroomspoplarroadsolihull",NA
2012,"Solihull","Osmasonsphhighstr.solihull","Osmasonsphhighstr.solihull",NA
